id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-435523,2023-04-27,000001,Vente,253000,,,AU DESSUS DE LA FRICHE,B013,80340,80264,Éclusier-Vaux,80,,,80264000AH0122,,,,,,,,,,,,,0,,,,,T,terres,,,2614,2.791436,49.932732
2023-435524,2023-04-20,000001,Vente en l'état futur d'achèvement,102300,,,RUE FREDERIC PETIT,3520,80000,80021,Amiens,80,,,80021000XS0030,,,123,,,,,,,,,,1,,,,,,,,,,2.288951,49.89223
2023-435525,2023-04-27,000001,Vente,65000,2,,RUE ALBERT ROZE,0200,80000,80021,Amiens,80,,,80021000VE0083,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.292706,49.892018
2023-435525,2023-04-27,000001,Vente,65000,2,,RUE ALBERT ROZE,0200,80000,80021,Amiens,80,,,80021000VE0083,,,48,30.35,,,,,,,,,1,2,Appartement,30,1,,,,,,2.292706,49.892018
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0021,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,10000,1.913273,50.101306
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0021,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,11800,1.913273,50.101306
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,2550,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,2680,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,34380,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,28241,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,15768,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,20520,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,9057,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,4529,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,13585,1.9162,50.101368
2023-435526,2023-04-13,000001,Vente,248000,,,LES AVERNES,B002,80132,80078,Bellancourt,80,,,80078000ZK0022,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1000,1.9162,50.101368
2023-435527,2023-04-28,000001,Vente,180000,3,,ALL DES CHAMPS,0014,80860,80598,Nouvion,80,,,80598000ZY0059,,,,,,,,,,,,,0,,,,,S,sols,,,432,1.788058,50.200619
2023-435527,2023-04-28,000001,Vente,180000,3,,ALL DES CHAMPS,0014,80860,80598,Nouvion,80,,,80598000ZY0065,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,390,0,P,prés,,,3581,1.787473,50.2004
2023-435527,2023-04-28,000001,Vente,180000,3,,ALL DES CHAMPS,0014,80860,80598,Nouvion,80,,,80598000ZY0065,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,390,0,S,sols,,,680,1.787473,50.2004
2023-435528,2023-04-19,000001,Vente,271350,9,,RUE DES RIEZ,6868,80000,80021,Amiens,80,,,80021000DN0455,,,4,116.1,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33319,49.865489
2023-435528,2023-04-19,000001,Vente,271350,9,,RUE DES RIEZ,6868,80000,80021,Amiens,80,,,80021000DN0455,,,4,116.1,,,,,,,,,1,2,Appartement,89,4,,,,,,2.33319,49.865489
2023-435528,2023-04-19,000001,Vente,271350,9,,RUE DES RIEZ,6868,80000,80021,Amiens,80,,,80021000DN0455,,,4,116.1,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33319,49.865489
2023-435529,2023-04-13,000001,Vente,17414,,,AU CHAMP MALOT,B009,80300,80129,Bouzincourt,80,,,80129000ZD0145,,,,,,,,,,,,,0,,,,,T,terres,,,3594,2.617269,50.017097
2023-435529,2023-04-13,000001,Vente,17414,,,AU CHAMP MALOT,B009,80300,80129,Bouzincourt,80,,,80129000ZD0147,,,,,,,,,,,,,0,,,,,T,terres,,,3530,2.617577,50.016568
2023-435530,2023-04-24,000001,Vente,227500,10,,RUE RICHARD DE FOURNIVAL,6860,80090,80021,Amiens,80,,,80021000DW0062,,,,,,,,,,,,,0,1,Maison,64,4,S,sols,,,66,2.316064,49.883971
2023-435531,2023-04-20,000001,Vente,105900,11,,RUE DE L ESCALOPIER,3150,80000,80021,Amiens,80,,,80021000IP0296,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,32,2.270379,49.904675
2023-435532,2023-04-25,000001,Vente,9000,,,FOND D OGNOLLES,B021,80400,80279,Ercheu,80,,,80279000ZM0206,,,,,,,,,,,,,0,,,,,T,terres,,,3000,2.937344,49.70059
2023-435533,2023-05-02,000001,Vente,86000,96,,RESIDENCE LOUIS BLERIOT,1241,80300,80016,Albert,80,,,80016000AH0014,,,96,72.75,,,,,,,,,1,1,Maison,70,3,,,,,,2.659844,50.003989
2023-435534,2023-04-28,000001,Vente,170000,186,,BD MARITIME NORD,0370,80120,80333,Fort-Mahon-Plage,80,,,80333000XA0049,,,51,38.4,,,,,,,,,1,2,Appartement,38,2,,,,,,1.550811,50.340723
2023-435534,2023-04-28,000001,Vente,170000,186,,BD MARITIME NORD,0370,80120,80333,Fort-Mahon-Plage,80,,,80333000XA0049,,,51,38.4,,,,,,,,,1,3,Dépendance,,0,,,,,,1.550811,50.340723
2023-435534,2023-04-28,000001,Vente,170000,186,,BD MARITIME NORD,0370,80120,80333,Fort-Mahon-Plage,80,,,80333000XA0049,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.550811,50.340723
2023-435534,2023-04-28,000001,Vente,170000,186,,BD MARITIME NORD,0370,80120,80333,Fort-Mahon-Plage,80,,,80333000XA0049,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.550811,50.340723
2023-435535,2023-05-02,000002,Vente,451651.47,,,ENTRE LES CHEM AMIENS VILL,B020,80700,80685,Roye,80,,,80685000ZB0269,,,,,,,,,,,,,0,,,,,T,terres,,,6321,,
2023-435535,2023-05-02,000002,Vente,451651.47,,,ENTRE LES CHEM AMIENS VILL,B020,80700,80685,Roye,80,,,80685000ZB0271,,,,,,,,,,,,,0,,,,,T,terres,,,2569,,
2023-435536,2023-04-18,000001,Vente,30000,,,AU CHEMIN D ABBEVILLE,B039,80490,80406,Hallencourt,80,,,80406000ZE0018,,,,,,,,,,,,,0,,,,,T,terres,,,3740,1.875812,50.003388
2023-435536,2023-04-18,000001,Vente,30000,,,AU CHEMIN D ABBEVILLE,B039,80490,80406,Hallencourt,80,,,80406000ZE0018,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4500,1.875812,50.003388
2023-435536,2023-04-18,000001,Vente,30000,,,AU CHEMIN D ABBEVILLE,B039,80490,80406,Hallencourt,80,,,80406000ZE0020,,,,,,,,,,,,,0,,,,,T,terres,,,3210,1.876163,50.004218
2023-435536,2023-04-18,000001,Vente,30000,,,AU CHEMIN D ABBEVILLE,B039,80490,80406,Hallencourt,80,,,80406000ZE0020,,,,,,,,,,,,,0,,,,,T,terres,,,3210,1.876163,50.004218
2023-435537,2023-04-25,000001,Vente,10000,,,LE FOND DE LA FORET,B100,80650,80793,Vignacourt,80,,,80793000XC0023,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2166,2.165331,50.010065
2023-435537,2023-04-25,000001,Vente,10000,,,LE FOND DE LA FORET,B100,80650,80793,Vignacourt,80,,,80793000XC0024,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,2210,2.165571,50.009903
2023-435537,2023-04-25,000001,Vente,10000,,,LE FOND DE LA FORET,B100,80650,80793,Vignacourt,80,,,80793000XC0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1220,2.165571,50.009903
2023-435538,2023-04-28,000001,Vente,70000,16,,RTE NATIONALE,0360,80370,80086,Bernaville,80,,,800860000G0380,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,407,2.173229,50.132477
2023-435538,2023-04-28,000001,Vente,70000,16,,RTE NATIONALE,0360,80370,80086,Bernaville,80,,,800860000G0380,,,,,,,,,,,,,0,1,Maison,60,3,J,jardins,,,880,2.173229,50.132477
2023-435538,2023-04-28,000001,Vente,70000,16,,RTE NATIONALE,0360,80370,80086,Bernaville,80,,,800860000G0380,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,880,2.173229,50.132477
2023-435538,2023-04-28,000001,Vente,70000,16,,RTE NATIONALE,0360,80370,80086,Bernaville,80,,,800860000G0380,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,407,2.173229,50.132477
2023-435539,2023-04-12,000001,Vente,75000,9,B,RUE DU HAMEL,0200,80800,80799,Villers-Bretonneux,80,,,807990000B0102,,,,,,,,,,,,,0,1,Maison,107,6,S,sols,,,527,2.522206,49.867984
2023-435539,2023-04-12,000001,Vente,75000,,,LE VILLAGE,B054,80800,80799,Villers-Bretonneux,80,,,807990000B0946,,,,,,,,,,,,,0,,,,,S,sols,,,1,2.522296,49.86797
2023-435540,2023-04-28,000001,Vente,50000,9,,PRES DU VICAIRE,B067,80510,80328,Fontaine-sur-Somme,80,,,80328000AV0004,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,5745,1.924369,50.048329
2023-435540,2023-04-28,000001,Vente,50000,,,PRES DU VICAIRE,B067,80510,80328,Fontaine-sur-Somme,80,,,80328000AV0228,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,2720,1.924287,50.048311
2023-435540,2023-04-28,000001,Vente,50000,,,PRES DU VICAIRE,B067,80510,80328,Fontaine-sur-Somme,80,,,80328000AV0228,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,10903,1.924287,50.048311
2023-435541,2023-04-14,000001,Vente,248850,11,,RUE DES LILAS,0316,80800,80338,Fouilloy,80,,,80338000AB0291,,,,,,,,,,,,,0,1,Maison,87,3,S,sols,,,902,2.498544,49.898109
2023-435542,2023-04-21,000001,Vente,6000,,,LE VAL HUROT,B037,80770,80063,Beauchamps,80,,,800630000B0061,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,10215,1.522484,50.029183
2023-435543,2023-04-14,000001,Vente,72000,8,,RUE DE L ENCLOS,0162,80800,80212,Corbie,80,,,802120000M0188,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510487,49.909912
2023-435543,2023-04-14,000001,Vente,72000,8,,RUE DE L ENCLOS,0162,80800,80212,Corbie,80,,,802120000M0188,,,14,29.83,,,,,,,,,1,2,Appartement,33,1,,,,,,2.510487,49.909912
2023-435544,2023-04-19,000001,Vente en l'état futur d'achèvement,318000,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,1,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435544,2023-04-19,000001,Vente en l'état futur d'achèvement,318000,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,138,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435544,2023-04-19,000001,Vente en l'état futur d'achèvement,318000,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,39,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435545,2023-05-05,000001,Vente,15700,18,,RUE ALBERIC-DE-CALONNE,0140,80000,80021,Amiens,80,,,80021000EX0054,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.302308,49.88694
2023-435546,2023-04-20,000001,Vente en l'état futur d'achèvement,287120,231,,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EM0517,,,3,,,,,,,,,,1,,,,,,,,,,2.306147,49.877214
2023-435546,2023-04-20,000001,Vente en l'état futur d'achèvement,287120,231,,RUE SAINT FUSCIEN,7191,80090,80021,Amiens,80,,,80021000EM0517,,,42,,,,,,,,,,1,,,,,,,,,,2.306147,49.877214
2023-435547,2023-05-05,000001,Vente,141000,,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0318,,,,,,,,,,,,,0,,,,,J,jardins,,,1350,2.726974,50.090627
2023-435547,2023-05-05,000001,Vente,141000,,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0318,,,,,,,,,,,,,0,,,,,S,sols,,,621,2.726974,50.090627
2023-435547,2023-05-05,000001,Vente,141000,23,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0375,,,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,694,2.72686,50.09086
2023-435547,2023-05-05,000001,Vente,141000,23,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0375,,,,,,,,,,,,,0,1,Maison,151,6,S,sols,,,694,2.72686,50.09086
2023-435547,2023-05-05,000001,Vente,141000,23,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0375,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,694,2.72686,50.09086
2023-435547,2023-05-05,000001,Vente,141000,23,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0375,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,694,2.72686,50.09086
2023-435547,2023-05-05,000001,Vente,141000,23,,RUE DE LA BARRE,0005,80300,80549,Miraumont,80,,,80549000AC0375,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,694,2.72686,50.09086
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,1,Maison,242,7,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,1,Maison,64,3,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,1,Maison,242,7,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1389,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,8,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0122,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1459,2.976013,49.944626
2023-435548,2023-04-12,000001,Vente,270750,6,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0123,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,1053,2.976051,49.944853
2023-435548,2023-04-12,000001,Vente,270750,6,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0123,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1053,2.976051,49.944853
2023-435548,2023-04-12,000001,Vente,270750,6,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0123,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1053,2.976051,49.944853
2023-435548,2023-04-12,000001,Vente,270750,6,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0123,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1053,2.976051,49.944853
2023-435548,2023-04-12,000001,Vente,270750,6,,RUE DE LA CHAPELLE,0045,80200,80154,Bussu,80,,,80154000AA0123,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1053,2.976051,49.944853
2023-435549,2023-05-09,000001,Vente,3223,,,PLAINE DU BOIS DE FEUILLER,B008,80200,80430,Herbécourt,80,,,80430000ZK0018,,,,,,,,,,,,,0,,,,,T,terres,,,2930,2.838118,49.925622
2023-435550,2023-05-04,000001,Vente,52600,,,LES MASURES,B028,80120,80806,Villers-sur-Authie,80,,,808060000D0283,,,,,,,,,,,,,0,,,,,S,sols,,,4468,1.662372,50.323123
2023-435550,2023-05-04,000001,Vente,52600,,,LES MASURES,B028,80120,80806,Villers-sur-Authie,80,,,808060000D0287,,,,,,,,,,,,,0,,,,,T,terres,,,1796,1.662979,50.322742
2023-435550,2023-05-04,000001,Vente,52600,,,LES MASURES,B028,80120,80806,Villers-sur-Authie,80,,,808060000D0556,,,,,,,,,,,,,0,,,,,P,prés,,,635,1.662767,50.323678
2023-435550,2023-05-04,000001,Vente,52600,,,LES MASURES,B028,80120,80806,Villers-sur-Authie,80,,,808060000D0557,,,,,,,,,,,,,0,,,,,J,jardins,,,366,1.663046,50.323377
2023-435551,2023-05-10,000001,Vente,82500,2,,RUE PASTEUR,1030,80300,80016,Albert,80,,,80016000AT0134,,,13,67.2,,,,,,,,,1,2,Appartement,70,4,,,,,,2.645912,50.004825
2023-435551,2023-05-10,000001,Vente,82500,2,,RUE PASTEUR,1030,80300,80016,Albert,80,,,80016000AT0134,,,13,67.2,,,,,,,,,1,3,Dépendance,,0,,,,,,2.645912,50.004825
2023-435552,2023-04-18,000001,Vente en l'état futur d'achèvement,175000,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,35,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435552,2023-04-18,000001,Vente en l'état futur d'achèvement,175000,,,PONT DE METZ,B034,80480,80632,Pont-de-Metz,80,,,80632000AE0115,,,116,,,,,,,,,,1,,,,,,,,,,2.251654,49.875446
2023-435553,2023-04-26,000001,Vente,151650,6,,RUE BRANLY,0110,80200,80620,Péronne,80,,,80620000AH0047,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,200,2.938348,49.929832
2023-435553,2023-04-26,000001,Vente,151650,6,,RUE BRANLY,0110,80200,80620,Péronne,80,,,80620000AH0047,,,,,,,,,,,,,0,1,Maison,62,5,S,sols,,,200,2.938348,49.929832
2023-435554,2023-05-09,000001,Vente,14016,,,SABLIERE DE SAINT CHRIST,B024,80320,80474,Licourt,80,,,80474000ZM0001,,,,,,,,,,,,,0,,,,,L,landes,,,22270,2.903977,49.831583
2023-435555,2023-05-03,000001,Vente,151360,2,,RUE DE CANTATRE,0040,80970,80692,Sailly-Flibeaucourt,80,,,80692000AD0011,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,415,1.77124,50.184271
2023-435555,2023-05-03,000001,Vente,151360,2,,RUE DE CANTATRE,0040,80970,80692,Sailly-Flibeaucourt,80,,,80692000AD0011,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,415,1.77124,50.184271
2023-435556,2023-05-09,000001,Vente,23874,,,SABLIERE DE SAINT CHRIST,B024,80320,80474,Licourt,80,,,80474000ZM0002,,,,,,,,,,,,,0,,,,,L,landes,,,41340,2.905912,49.833161
2023-435557,2023-04-12,000001,Vente,195000,40,,RUE DES 3 CAILLOUX,7820,80000,80021,Amiens,80,,,80021000AK0061,,,20,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,17,0,,,,,,2.300518,49.89192
2023-435557,2023-04-12,000001,Vente,195000,40,,RUE DES 3 CAILLOUX,7820,80000,80021,Amiens,80,,,80021000AK0061,,,16,102.58,,,,,,,,,1,2,Appartement,95,4,,,,,,2.300518,49.89192
2023-435558,2023-05-02,000001,Vente,78000,13,,CHE CROISE DE BELLEVUE,0350,80300,80016,Albert,80,,,80016000AL0302,,,,,,,,,,,,,0,1,Maison,67,5,S,sols,,,86,2.65732,49.994033
2023-435558,2023-05-02,000001,Vente,78000,13,,CHE CROISE DE BELLEVUE,0350,80300,80016,Albert,80,,,80016000AL0302,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,86,2.65732,49.994033
2023-435558,2023-05-02,000001,Vente,78000,13,,CHE CROISE DE BELLEVUE,0350,80300,80016,Albert,80,,,80016000AL0302,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,86,2.65732,49.994033
2023-435558,2023-05-02,000001,Vente,78000,,,CHE CROISE DE BELLEVUE,0350,80300,80016,Albert,80,,,80016000AL0430,,,,,,,,,,,,,0,,,,,S,sols,,,161,2.657252,49.993993
2023-435559,2023-04-27,000001,Vente,934.5,,,LE VOYEUL,B088,80410,80182,Cayeux-sur-Mer,80,,,801820000D0318,,,,,,,,,,,,,0,,,,,T,terres,,,3115,1.490548,50.165581
2023-435560,2023-04-26,000001,Vente,194000,2,,RUE DE LA CONTRESCARPE,2020,80000,80021,Amiens,80,,,80021000DZ0126,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,66,2.306749,49.889119
2023-435561,2023-04-14,000001,Vente,96000,12,,RUE DE CHAULNES,0085,80190,80542,Mesnil-Saint-Nicaise,80,,,80542000AC0026,,,,,,,,,,,,,0,1,Maison,67,5,S,sols,,,290,2.919948,49.779731
2023-435561,2023-04-14,000001,Vente,96000,,,LE GRAND MESNIL,B008,80190,80542,Mesnil-Saint-Nicaise,80,,,80542000AC0027,,,,,,,,,,,,,0,,,,,J,jardins,,,571,2.920401,49.779804
2023-435562,2023-04-14,000001,Vente en l'état futur d'achèvement,187000,34,,RUE HAUTE DES CHAMPS,4070,80000,80021,Amiens,80,,,80021000IN0554,,,603,,,,,,,,,,1,,,,,,,,,,2.259373,49.899613
2023-435562,2023-04-14,000001,Vente en l'état futur d'achèvement,187000,34,,RUE HAUTE DES CHAMPS,4070,80000,80021,Amiens,80,,,80021000IN0554,,,67,,,,,,,,,,1,,,,,,,,,,2.259373,49.899613
2023-435563,2023-05-10,000001,Vente,105900,32,,AV FLANDRE DUNKERQUE 40,0335,80600,80253,Doullens,80,,,80253000AN0023,,,,,,,,,,,,,0,1,Maison,74,5,S,sols,,,846,2.352387,50.160662
2023-435563,2023-05-10,000001,Vente,105900,32,,AV FLANDRE DUNKERQUE 40,0335,80600,80253,Doullens,80,,,80253000AN0023,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,846,2.352387,50.160662
2023-435564,2023-04-24,000001,Vente,102500,12,B,AV JULES FERRY,0520,80170,80680,Rosières-en-Santerre,80,,,806800000T0022,,,,,,,,,,,,,0,1,Maison,60,5,S,sols,,,74,2.701163,49.815539
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.178246,49.854906
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,1,Maison,54,2,S,sols,,,500,2.178246,49.854906
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,2.178246,49.854906
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,964,2.178246,49.854906
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,1,Maison,54,2,J,jardins,,,964,2.178246,49.854906
2023-435565,2023-04-01,000001,Vente,70000,16,,RUE DU SAC,0240,80540,80198,Clairy-Saulchoix,80,,,80198000AB0038,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,964,2.178246,49.854906
2023-435566,2023-04-14,000001,Vente,52500,,,LE VILLAGE,B075,80110,80628,Le Plessier-Rozainvillers,80,,,80628000AC0140,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,550,2.551224,49.749244
2023-435566,2023-04-14,000001,Vente,52500,2,,RUE DU CHATEAU,0060,80110,80628,Le Plessier-Rozainvillers,80,,,80628000AC0141,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,110,2.551439,49.749245
